Col_0,Col_1,Col_2,Col_3,Col_4,Buggy
0.339516703072167,0.10194260092020394,0.43082480313377564,-0.06999207385708164,0.3543532240455711,False
0.37989085714891196,0.18064368385843832,0.9975169320811941,-0.2928043032162715,0.0027356498494612944,False
0.3700819434317188,0.10991819920416479,0.4202992182692026,-0.06860806772732292,0.3462507716287913,True
0.3586429029240367,0.27917914095562546,0.37526459338318546,-0.10064880211181874,0.4687352593330377,False
0.36639413155899475,0.2732685697358084,0.3760489908780612,-0.09903680696886756,0.4675752200756024,False
0.34307115109278513,0.10194442278388494,0.4340627370628336,-0.062234523199665964,0.3604367590992,False
0.373618468186358,0.10853882890760125,0.4232338145120733,-0.07201421249029327,0.3483914821557241,False
0.3657559570511746,0.15681256589452236,0.4118605574191648,-0.08017280663155706,0.3866635441774763,False
0.35396700390859714,0.18441215457705226,0.4080469253714656,-0.0845082166426588,0.41563563859573893,True
0.3215327098230877,0.11017192721525583,0.4396046416894953,-0.07591251145472647,0.3658548881811536,False
0.3743558908846254,0.1097954510219783,0.42446225700841017,-0.07174385480469818,0.3504127918823885,False
0.32652863227144685,0.18071659962231915,0.4182084946657484,-0.08311967767778132,0.43502119394221356,False
0.36131693646033786,0.14943831561185497,0.417769644495404,-0.08316333922578764,0.3724947707768133,False
0.3754045641954831,0.10982181797876912,0.4256453315517718,-0.07354370991648956,0.3513463139387697,True
0.030856620338671183,0.11432023783803143,0.05141738972826095,0.07546967212729043,-0.06322519349566183,False
0.34784252743185007,0.18148420630515907,0.41342873983820577,-0.08595463810584109,0.41672286716546436,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.326716707206492,0.14615795723878355,0.4310683822955451,-0.08167106858775891,0.3974341436702074,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.37657871470252385,0.2955349798737517,0.3736557092377591,-0.10906443627108832,0.4687516437552462,True
0.3901194418010334,0.21119565204571844,0.9968361154672521,-0.3030966046648198,0.025891729799732165,True
0.38093625230300815,0.10930497136957787,0.4286737453859043,-0.07413418380891156,0.35474790205353957,True
0.31086918141410297,0.0661743508228402,0.40764911334385245,-0.11632257037409383,0.40007030769323637,False
0.314860043471444,0.06535406626372155,0.4070315820775997,-0.11576020954092918,0.39927826452883497,False
0.3151330749069952,0.0654861362429402,0.40726360240305426,-0.11327703598226885,0.4002556509898884,False
0.3153881087738992,0.06559692387190799,0.40747683169499216,-0.11253687813512749,0.40074299243277156,False
0.3155488058100509,0.06566292721517562,0.4076534019913121,-0.11519803098827457,0.400297717081563,False
0.3164833975263158,0.08335275582016666,0.40269121267029234,-0.1186465545440431,0.4158641839270365,False
0.32071261054002187,0.07308576027244812,0.40509346241162103,-0.1171609821038988,0.4068832049496762,False
0.38347276897362453,0.10926755211921554,1.032401031580805,-0.28510168445519035,-0.028480770632753342,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.38368493212200666,0.1092317381033154,1.0325070055147834,-0.2848373079379189,-0.02807963680612439,False
0.37418394321777837,0.2283120806143574,1.001388942262266,-0.3097602201896442,0.042205833389565815,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.3536804633090188,0.15728016395286123,1.0291313154222415,-0.29525222646879024,0.01714996628508324,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.3725960121773881,0.10562192789825371,1.040665558057946,-0.28458275631012786,-0.022483302929792583,False
0.37206933503856493,0.10428539979619732,1.0398415051463765,-0.2850185215849483,-0.02169423379807937,False
0.37300788721991723,0.10514753012849236,1.04068501423253,-0.2362941876356905,-0.007827370376189595,False
0.3870399054530515,0.11064009458223162,1.0358275730754871,-0.28583699566063975,-0.026266930360645396,True
0.3872367640515642,0.1091310474054571,1.0348546544273896,-0.28340906384727765,-0.0248928093129589,False
0.38739892303559614,0.1092000982986124,1.0350333791292607,-0.28608617503153133,-0.025343958439647853,False
0.07035715076024834,0.33233223648480553,0.5800545417202132,-0.16711026955809155,-0.30550924858445544,False
0.38567303560050176,0.10975916357141868,0.4361185121705342,-0.0764019876099003,0.3607191844967534,False
0.35322178713815944,0.10148674183745479,0.44668117076812675,-0.07619850027860141,0.37177019301740205,False
0.09019350175785858,0.37329632421119807,-0.038404923750746174,0.0317273612877315,0.08291450028300737,True
0.3584219550224702,0.22040081221321806,0.4123539753026549,-0.09625357531224395,0.451541971935238,False
0.38991178263765786,0.10763981237501058,0.43561437848992574,-0.07686433439381707,0.3617356757702706,False
0.3428940821364581,0.06341762517497623,0.41213721424047245,-0.11495233511566487,0.39976971154809665,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.3165480781768293,0.06579360819955143,0.41542133610005477,-0.1192157366055021,0.40848299532586957,True
0.33474269244402266,0.06145484377552211,0.41166683589543634,-0.11674837176028803,0.40356495585131463,True
0.33855556747497756,0.06065530561986751,0.4110712751105247,-0.11627956527712309,0.4028099986379467,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.34199918137281343,0.0600250156794922,0.4106138787989051,-0.11611132483927,0.402071863350546,True
0.34702301872030955,0.05887949663722957,0.4097169998965459,-0.11554702278761074,0.40095658292705744,True
0.3432519534927553,0.18514544813855224,0.37569934174365743,-0.1320755761678248,0.511091183325943,True
0.35754430138455207,0.13428658818349976,0.38625582808532877,-0.12476354159374502,0.46742937033723475,True
0.35463302257288043,0.05758929472635532,0.40996029745203033,-0.11544362777613483,0.40100421019494276,True
0.3445544876162335,0.16711165425500696,0.3814232827776827,-0.13042392063737288,0.4986286068110133,True
0.31927397183325146,0.06561517998786486,0.4191874828210279,-0.12061827118730668,0.4125599891475875,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.3216317931331115,0.06534613447591485,0.4190551802378819,-0.11263535444402711,0.4144082552275396,True
0.3769834570017596,0.37261077943510923,0.3490541404597104,-0.13924473584010424,0.5717481487623892,True
0.4028747261398796,0.2692990594194155,0.39495224269994933,-0.1077503903073306,0.47350347119177316,False
0.39599489980854696,0.10909587064196472,0.4433412242254272,-0.08048720892594789,0.3708334271316859,True
0.16606817712915975,0.10443482705550383,0.19710021899739658,-0.051351926994384,0.19231711047661026,True
0.16859223557830327,0.1044468679625364,0.19720257585481554,-0.027545040343266932,0.1985927240780686,False
0.1884945992521736,0.16911321123912476,0.19988185789237153,-0.03561679326974068,0.21922445809194505,True
0.19241885296432865,0.276325698016809,0.172770784701759,-0.04832800173278909,0.3097567484795454,True
0.2001040908260179,0.18174746256894625,0.19588984919163402,-0.03753272379944576,0.23126796614564876,True
0.2282899110890493,0.3203462539332283,0.15444542585343532,-0.0583359728574515,0.28095547868134957,True
0.20522644613844063,0.2050702184343107,0.19119600731940375,-0.041347453779348925,0.25416034383442704,True
0.20924166483184423,0.20224531914861568,0.19251781412479488,-0.04126536155115532,0.2530236924660676,True
0.32452280958445795,0.06633336882934104,0.42595099241436146,-0.12363668650654035,0.42063289691867356,False
0.2103506891597629,0.12699612507071667,0.21511541478749527,-0.03129284234457461,0.18908123285388856,True
0.3585535460041746,0.20491168465010137,0.43174004421206447,-0.10006705208886799,0.4534760499600597,False
0.3515252503383822,0.11200345275867706,0.46060191111394216,-0.08500618155558735,0.39023689168498915,False
0.20747236766900906,0.18281962838699717,0.2012267754430995,-0.040200087824369644,0.23783233310866528,True
0.21847364414058784,0.18671814103888995,0.19759901098390178,-0.03936276217250007,0.24279119402680163,True
0.3523309372021835,0.11219333006521563,0.4612510116460834,-0.08611430801325502,0.39085595879865564,False
0.351045497554754,0.16423065045685625,0.44685674424774635,-0.09190396472433736,0.4371476981163393,False
0.3344473130369905,0.10407126146865925,0.46986851565771115,-0.08160997400332645,0.39872544579585173,False
0.39545404957456887,0.40169737447691767,0.3705816764868931,-0.13652883877270852,0.5654637483914022,True
0.3834517513611326,0.1913433153117908,0.43412030365850107,-0.09602555083323257,0.4544389742908176,False
0.35974794749602323,0.1713053727818732,0.44760115991429994,-0.09244341739483518,0.4595476025303865,False
0.3664395103825558,0.09701498676166319,0.4679949707650287,-0.07736574743771765,0.3958737991685355,False
0.09613634320957104,0.11658508731305872,0.6327922844190854,-0.13112890773810945,-0.46926945520315594,False
0.06243006287068753,0.2090198211004923,0.014955325247917118,0.06142088849945202,-0.005835518614312137,True
0.38989124936013864,0.3465812292277691,0.3907608714230597,-0.12454463376205463,0.5571615453837347,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.22106138857904262,0.24098843233224027,0.18483194499795197,-0.04822575125970515,0.2907684112199587,True
0.1770738671024272,0.10454087528562243,0.21121986473349108,-0.05702325616041018,0.20822184875785577,False
0.21429539002586825,0.30248115874964077,0.1716306290089105,-0.057834693856936396,0.34906493014247963,True
0.21221500545527386,0.23124938577788515,0.19467456179551698,-0.048471546932917824,0.2894149490528387,True
0.2126158653465631,0.2841851260972796,0.18253957584247837,-0.05645310948034689,0.33524437359525916,True
0.21852083709463815,0.29830062692010034,0.17866923261443932,-0.0585496947824657,0.3487935526826082,True
0.18765533381284502,0.12257254935170074,0.23870476633012638,-0.035041587259610464,0.2037658221486,True
0.2069977217900594,0.27218928693284933,0.19038466490900055,-0.057178062495820706,0.3324331940755141,True
0.0800143963748739,0.11202025213434606,0.6401508513189151,-0.13077804152780775,-0.4627035324283354,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.22502902690466442,0.2997232925685093,0.17973154797879087,-0.06114891822221431,0.35263980721253846,True
0.38490511151353474,0.30151365872281033,0.41049504563069716,-0.11836387696465292,0.5423343732772977,False
0.19317079504852497,0.1218879167205005,0.24280688990187477,-0.03876177471544642,0.20758636976363912,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.19398353976334537,0.1219360915378806,0.24296061266011987,-0.034212894305669754,0.20896943745217256,True
0.19476526717620235,0.12178809373274242,0.2429493730463008,-0.03971924157116557,0.20751441106160248,True
0.21032819194747243,0.2568072155531251,0.19983008805255068,-0.0571218623853519,0.3247525926105774,True
0.21482177364347885,0.20762577261023601,0.21425972454062348,-0.05084472960050978,0.2821872100721088,True
0.20570997952024134,0.1872377910578446,0.22416264313127954,-0.04929004084673415,0.2666501477736855,True
0.21525145921805786,0.2847660772831673,0.19404714988443433,-0.061800169502043076,0.35166749489637483,True
0.23529710374027404,0.33837328126347416,0.1771642285432663,-0.06974585856959456,0.39227324451962636,True
0.23315224993202704,0.27609845316813936,0.7986728191880869,-0.2703800161128922,-0.03766857673598194,True
0.20896336913887184,0.12028768991691673,0.8522512929730313,-0.2532686093706908,-0.16984452492527677,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.23156379632249993,0.18492932386670324,0.22602066093993628,-0.05051338296397776,0.26832154386870205,True
0.2514415662133261,0.16892812897134662,0.22553907538763213,-0.04642650018513577,0.2547920266725299,True
0.2286971656869314,0.18895117739148629,0.22791767330818907,-0.05261625349927074,0.2724931233592382,True
0.24560670444724925,0.3316271324833752,0.18391984423093405,-0.07178115154678105,0.39269565165899223,True
0.2301982556673915,0.23720636409745152,0.8194337978855517,-0.2694485746654717,-0.06502707382224622,True
0.24783292738820034,0.3548133824112694,0.7832947134519571,-0.2862040673660877,0.03268060437923037,True
0.24475174904881744,0.22778695732966056,0.8234079568888182,-0.26943200093823644,-0.07098591571292179,True
0.22453686567560838,0.17277772392315824,0.24521303297018454,-0.05408666717323656,0.2740650573403923,True
0.24940958882973288,0.3451590927777605,0.19118359125618584,-0.07730432064896127,0.41911596552328273,True
0.10864734674409009,0.20994403891420582,0.6036037533205012,-0.14672233972655438,-0.4070383481380115,False
0.25352605478382984,0.3383523715250259,0.19555457745195665,-0.07730483695575341,0.4161451504875618,True
0.2415235114007629,0.21225533840476793,0.2388301955377167,-0.06304951342977588,0.3110857602224565,True
0.27157805783883276,0.10937910503638397,0.8623155093665953,-0.2548816073095136,-0.1607370361357992,True
0.10725334184275465,0.1244695727606666,0.7492980704423529,-0.1767694271542472,-0.33430178828236295,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.10762606076322086,0.12442165536483508,0.14808542162126437,0.037308986217850885,0.05281093023085418,False
0.24444775279404665,0.28505824576036154,0.2187794143558828,-0.07219083061248963,0.3793938230414247,True
0.2271405698324606,0.23234775920717243,0.21333917235058597,-0.088611250469045,0.37029592590656907,True
0.24936037860606047,0.25139717309011467,0.2304666115291602,-0.06829144009955494,0.35223131685630993,True
0.22793504681685123,0.1835457730479195,0.2576662671604177,-0.06046287777081145,0.30117752496901,True
0.23392121948477157,0.1950699862691471,0.2540912522269599,-0.06386931713148683,0.3073366247653771,True
0.2483217132215935,0.24422337341831185,0.23690222796694488,-0.0692137462491207,0.35030611982671817,True
0.25260189752030493,0.2851890291893235,0.2260554047949208,-0.07584853171629004,0.38494554936769715,True
0.2380624635379854,0.22007727720393336,0.2507940603069405,-0.06653643438590992,0.33806311124763555,True
0.2281392620740479,0.1462160653171511,0.27614360565751594,-0.05845857156888363,0.27478797624026646,True
0.2297147280934278,0.15101314936455237,0.2749144051188372,-0.057141753081423906,0.27978711821482743,True
0.23174744808005682,0.15973244326496766,0.27245170918147327,-0.0538074339517777,0.2888518588714599,True
0.23487035065728765,0.17980953402413286,0.26620917265558103,-0.056590459118036285,0.3065488036813366,True
0.2322747038311171,0.11941186712979013,0.2851828232788645,-0.04706413409795644,0.2554306393693493,False
0.23268336830811795,0.11973749296739429,0.28557507353368333,-0.033908824968623276,0.2593839337827425,False
0.23395841882570528,0.1591777581933599,0.27384137229066846,-0.06204285694760684,0.2876855448060551,True
0.2675643236300303,0.23303680236800617,0.24332515601284496,-0.06942521809251435,0.346783701915622,True
0.23248816071152403,0.1428162644668024,0.2809622524084164,-0.06102953354668227,0.2748906096276126,True
0.2446740955185072,0.21203742593370492,0.257819714166411,-0.06845142848853727,0.33541057553199394,True
0.2676237705143797,0.11252101873920618,0.2808112981760289,-0.05348981188903572,0.24706043620204923,True
0.25023680205899757,0.15796931985123402,0.2733228995737264,-0.0623103969992079,0.28713883556852376,True
0.2507141131075803,0.11557412224636361,0.2867459307068831,-0.027502347740218102,0.26135338224460497,False
0.1075941475241162,0.12439338760259042,0.7494979072428869,-0.18178714397157308,-0.3350635216995686,False
0.10815045490384234,0.12460457552558951,0.14847913335078117,0.0370603839823038,0.05329116661738255,False
0.24585312335070622,0.11636731068728069,0.2875947668865964,-0.05697984566359751,0.25495834056855377,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.2773271264857897,0.22523473891420268,0.24727815751624416,-0.06945719808829351,0.34223881314675914,True
0.2753126536793358,0.25598212598844994,0.24024882371468076,-0.07434674620034172,0.3696312224867057,True
0.24670407388382581,0.19561586972033604,0.26723595428456,-0.06780212935543646,0.3274607649622916,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.23492634341614882,0.18932159708248295,0.27315888307117336,-0.06861772426347178,0.32463425772528376,True
0.2617048094202013,0.25230613724783246,0.24780314059463152,-0.07538051633237677,0.3739017205720357,True
0.25170310368860627,0.11615295238837009,0.29138240635308016,-0.05668595512004408,0.2595845689339414,True
0.26946421995880704,0.24414512159581886,0.8507408644536302,-0.2838158152297444,-0.019137285352910826,True
0.2673319823478874,0.25381881234704984,0.24870106664036407,-0.07658374172367077,0.37564152097728326,True
0.2535277341755448,0.1154166387090158,0.8953872171289039,-0.2668568799933393,-0.12317078730018241,True
0.254281342578734,0.11551064984434099,0.29426747143754195,-0.051273159576148905,0.26419493938890676,True
0.25323824794363364,0.18955292403369306,0.8744368055643136,-0.27823218513664766,-0.05908234434761493,True
0.2764440089918829,0.2957595013603223,0.237340105384496,-0.08433528638861489,0.40676522021641653,True
0.24392804735237616,0.11909436733536613,0.299729615921742,-0.060529900890523285,0.269288443462454,True
0.2561192813962338,0.2098617854886188,0.27045255894408143,-0.07378626640214839,0.34542560864437993,True
0.03253207298757224,0.11519748165162763,0.05084142766021362,0.0755470972890119,-0.06419510632129685,False
0.035385017033868815,0.11811224565536034,0.049582782733613266,0.07472016650467068,-0.06494270950376665,False
0.05285732332857394,0.23588957123824028,0.010445135795926966,0.05911539445944044,0.028134359120712386,False
0.2450106695143448,0.1192740987701817,0.3008957305867002,-0.06299060326188259,0.2700151532950663,True
0.2450938873284887,0.11939790252604109,0.3011300338241309,-0.0600334648657946,0.2712044257288706,True
0.2505123681125621,0.1984056160345901,0.27677152499375607,-0.07265190373088637,0.3385784500083971,False
0.2937286222613628,0.10867535872098631,0.2908857803406834,-0.05720712375447257,0.2571262200328448,True
0.2361153359835396,0.11996140069017866,0.305113399077849,-0.06411388045691686,0.2742852669818027,True
0.26651256941815044,0.164794125917043,0.28320533751689997,-0.06809368852701761,0.30670488114069916,True
0.25209935473818285,0.1959320126504207,0.27883319975716164,-0.07305482488769627,0.3389955972360139,True
0.24075020729233243,0.17422186551262667,0.26180042121166314,-0.09319634814447825,0.3529884505380116,True
0.2701744136228421,0.21861332602692043,0.26823517782319295,-0.07528107316670855,0.35514186657729957,True
0.24176398024791426,0.11856235232625426,0.30667799320602085,-0.056820025134134554,0.2781570799213169,True
0.09746844045116904,0.11718443443581689,0.634007647434337,-0.13161524941986044,-0.4681037259192022,False
0.28878692244645304,0.24813382261663341,0.2557793713789881,-0.07951795182748263,0.37356706897350056,True
0.084193244646017,0.34729622723969944,-0.029717795138882223,0.038762960914505595,0.08647175830873387,False
0.2638331234803208,0.1156609058569717,0.3027399257587086,-0.05968679884059861,0.27231603698150625,True
0.03160781214536596,0.11068894721292917,0.055847859412063466,0.07575382680697361,-0.059628240995200345,False
0.23330163634773315,0.1008883566649882,0.2889773720382943,-0.08599338377828535,0.29242459075632876,True
0.24795811537706589,0.17557182298837923,0.29072074327875014,-0.0727641094639829,0.3246412125478726,True
0.09881066118885473,0.11707171114318865,0.03443995790099237,0.07684218503722971,-0.08037350574952899,False
0.09907121476855707,0.11719793603094641,0.03466295186564114,0.07694417177932178,-0.08007569752777027,False
0.29438409484430494,0.2892875360358243,0.24468618970987388,-0.08530774925377543,0.41174835347092126,True
0.26758962286139887,0.21769140279940608,0.28074738083258466,-0.07628068669299207,0.35393175056661935,True
0.2445437381810514,0.11860779602126142,0.31140426202809923,-0.06581208305946551,0.2815052298564395,True
0.25059952492002446,0.11725673380756874,0.31031500103096044,-0.0656559733651917,0.27992109557865075,True
0.2584454017227174,0.11546823592640654,0.3088358553620495,-0.06478122685994978,0.2779533839168739,True
0.2696935835841372,0.15941881692217863,0.29312958700813635,-0.06924830050014467,0.31453423176349055,True
0.26850393023500924,0.1351235998312883,0.30155364617568403,-0.06802893298504373,0.2904197906376131,True
0.27056640077466126,0.11302737378383115,0.30779254189261934,-0.06353072512272012,0.2764882320032613,True
0.2604318220286914,0.12617963882139233,0.30744064626245365,-0.06692007858897402,0.2882689577359012,True
0.28713961205951505,0.14188184843849277,0.2955486199646598,-0.06717569289420322,0.29700658692754106,True
0.28444284490108074,0.27790166250691833,0.2578492619751835,-0.08719326988719898,0.4105465156978474,True
0.30388572937938596,0.30199732058180945,0.8481325879276186,-0.29936415670652783,0.04203555423358322,True
0.2936505617352943,0.29208190228023595,0.8559138921124626,-0.29936123260032854,0.03833454788887949,True
0.27481976044620743,0.1966398079167131,0.2890551106620929,-0.07779712964771487,0.35176255514398463,True
0.03211343261021591,0.09877719342193524,0.6407802597964013,-0.15312867215170003,-0.43396052508745614,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.3017337996376287,0.37311914176039995,0.23245976323211012,-0.10241016706972701,0.4908667177579481,True
0.2758394121613852,0.1155767067550676,0.31681208946735623,-0.05993795364069362,0.28908851297011223,True
0.30936862652303815,0.23830805938130367,0.8726758062655064,-0.2917276723126324,-0.00041481227092532257,True
0.305599209936331,0.2653654513287078,0.2656506887944852,-0.08742255410860639,0.40669139508640384,True
0.29685669759215644,0.11243281385219417,0.31376997735610956,-0.06694628600334093,0.28312104152495854,True
0.26909068936915875,0.19849033064189717,0.2975394309001593,-0.0816723276280227,0.3598513853114358,True
0.3087745292926783,0.15983862553216757,0.294611947832891,-0.10575037644179722,0.37873452448218203,False
0.31566247303407147,0.3285010441562698,0.2783807906197095,-0.10875527111831845,0.49044114854293713,True
0.3178689268063424,0.3425916863608454,0.27795364698659814,-0.11331933709041074,0.5006616133240557,True
0.3045890467102535,0.2504052572008563,0.3106900471920841,-0.09891199539163585,0.4418102664148246,True
0.2920406515153889,0.2082529794551407,0.3277537216656414,-0.09470425799435145,0.40868483571810893,True
0.2702068489481856,0.09843360189667145,0.3396465469475717,-0.10485744455336646,0.34727138569231186,True
0.326936687128148,0.3838471197446482,0.2697563514126089,-0.11954107875461491,0.5451996072507026,True
0.29302392126734966,0.2158738751551015,0.3306592586109357,-0.09731923469571685,0.42171965733846883,True
0.2980613345696959,0.20559938766207256,0.934895973558752,-0.3062733880256773,0.02708011823208191,True
0.3262235923570569,0.11107206089739037,0.3536924441509908,-0.08202858456138934,0.32649737273889573,True
0.30731233507074995,0.11357964632180104,0.35882283211965715,-0.08401964943693205,0.33243820011268943,True
0.0033427556966002634,0.005269015005975083,0.003806333578369218,0.02708046354011582,0.005275511207754833,False
0.29189430689151147,0.19096863867003502,0.34144826958010643,-0.09528808329365399,0.40436571833123774,True
0.3312087178019406,0.39360741161806184,0.27493354018210536,-0.1231641446649924,0.5624014600952554,True
0.32422784323017445,0.24741042309805367,0.9240875146692241,-0.31717014934351195,0.04920083754629634,True
0.5149775724964754,0.7490807430621795,0.3130036119085983,-0.22621704048369054,0.7807934391444062,True
0.441687679084632,0.24027850497103298,1.0864972811485272,-0.3414684891531458,0.17910991600290213,True
0.4280464540834231,0.18277019613224976,1.1085497097466464,-0.3304071250439117,0.15428360688711543,False
0.44284805023309315,0.24379469918890048,1.0873452985566965,-0.33761464221195536,0.20634246689654268,True
0.42452102395207825,0.3168316573925839,0.4723250995103956,-0.14233554621946476,0.6514053087329725,True
0.4160176308588612,0.23064008068926448,0.5019584861668372,-0.13174790091554375,0.5808676305109588,False
0.39094325298500854,0.08455495794784887,0.5079148867014911,-0.15615828211695384,0.5089431952350922,False
0.793814432238978,0.09845790066551312,0.4353424893937904,-0.06992124746693155,0.4404615520313941,False
0.3929397220239863,0.11345182223019215,0.5441521280380972,-0.11856079689589767,0.4878118535187511,False
0.39409759558277346,0.11331592623111439,0.5441491352641616,-0.11763545503051981,0.48806077237252016,False
0.40486849264660363,0.11992787692212883,1.1406398659443533,-0.32984094820977267,0.09884206392381839,True
0.40561459515344844,0.1199003235526828,1.1407327615060185,-0.3288437999929866,0.09924570070990839,False
0.3936994716331814,0.1136300659421801,1.1463808685894525,-0.3280266350581091,0.10348764298481145,False
0.45462032085009413,0.15723918583583105,1.1161476142312636,-0.32815070456585577,0.13616769241123958,False
